;date;ward_A_nursing_staff_capacity;ward_A_planned_absences;ward_A_unplanned_absences;ward_B_nursing_staff_capacity;ward_B_planned_absences;ward_B_unplanned_absences;ward_C_nursing_staff_capacity;ward_C_planned_absences;ward_C_unplanned_absences;ward_D_nursing_staff_capacity;ward_D_planned_absences;ward_D_unplanned_absences
3395;22.05.2022 23:00;5;44;10;3;37;7;3;35;3;4;34;5
3396;23.05.2022 00:00;5;50;9;3;51;6;3;36;0;4;40;6
3397;23.05.2022 01:00;5;50;9;3;51;6;3;36;0;4;40;6
3398;23.05.2022 02:00;5;50;9;3;51;6;3;36;0;4;40;6
3399;23.05.2022 03:00;5;50;9;3;51;6;3;36;0;4;40;6
3400;23.05.2022 04:00;5;50;9;3;51;6;3;36;0;4;40;6
3401;23.05.2022 05:00;15;50;9;10;51;8;9;36;0;13;40;8
3402;23.05.2022 06:00;15;50;9;10;51;6;10;36;0;15;40;7
3403;23.05.2022 07:00;15;50;10;12;51;6;13;36;3;22;40;9
3404;23.05.2022 08:00;20;50;12;14;51;6;13;36;3;22;40;9
3405;23.05.2022 09:00;20;50;12;14;51;6;13;36;3;22;40;9
3406;23.05.2022 10:00;20;50;12;14;51;6;13;36;3;22;40;9
3407;23.05.2022 11:00;20;50;12;14;51;6;15;36;3;22;40;9
3408;23.05.2022 12:00;16;50;12;14;51;6;15;36;3;22;40;9
3409;23.05.2022 13:00;24;50;12;21;51;6;22;36;4;31;40;9
3410;23.05.2022 14:00;22;50;8;19;51;6;22;36;4;30;40;8
3411;23.05.2022 15:00;11;50;8;12;51;6;16;36;4;19;40;8
3412;23.05.2022 16:00;8;50;8;7;51;6;10;36;4;9;40;8
3413;23.05.2022 17:00;8;50;8;7;51;6;10;36;4;9;40;8
3414;23.05.2022 18:00;8;50;8;7;51;6;10;36;4;9;40;8
3415;23.05.2022 19:00;8;50;8;7;51;6;10;36;4;9;40;8
3416;23.05.2022 20:00;13;50;8;11;51;7;10;36;4;13;40;8
3417;23.05.2022 21:00;13;50;8;11;51;6;11;36;4;13;40;6
3418;23.05.2022 22:00;5;50;8;4;51;6;3;36;4;4;40;6
3419;23.05.2022 23:00;5;50;8;4;51;6;3;36;4;4;40;6
3420;24.05.2022 00:00;5;51;9;4;49;8;3;36;4;4;42;6
3421;24.05.2022 01:00;5;51;9;4;49;8;3;36;4;4;42;6
3422;24.05.2022 02:00;5;51;9;4;49;8;3;36;4;4;42;6
3423;24.05.2022 03:00;5;51;9;4;49;8;3;36;4;4;42;6
3424;24.05.2022 04:00;5;51;9;4;49;8;3;36;4;4;42;6
3425;24.05.2022 05:00;16;51;9;14;49;8;11;36;4;16;42;7
3426;24.05.2022 06:00;16;51;8;14;49;6;12;36;4;17;42;5
3427;24.05.2022 07:00;16;51;8;15;49;6;16;36;4;22;42;7
3428;24.05.2022 08:00;20;51;9;17;49;6;16;36;4;22;42;5
3429;24.05.2022 09:00;20;51;7;17;49;6;16;36;4;22;42;5
3430;24.05.2022 10:00;20;51;7;17;49;6;16;36;4;22;42;5
3431;24.05.2022 11:00;20;51;7;17;49;6;17;36;4;22;42;5
3432;24.05.2022 12:00;18;51;7;17;49;6;17;36;4;22;42;5
3433;24.05.2022 13:00;25;51;7;23;49;8;23;36;5;31;42;6
3434;24.05.2022 14:00;23;51;7;21;49;8;23;36;4;30;42;6
3435;24.05.2022 15:00;10;51;7;11;49;8;15;36;4;17;42;6
3436;24.05.2022 16:00;8;51;7;6;49;8;8;36;4;9;42;6
3437;24.05.2022 17:00;8;51;7;6;49;8;8;36;4;9;42;6
3438;24.05.2022 18:00;8;51;7;6;49;8;8;36;4;9;42;6
3439;24.05.2022 19:00;8;51;7;6;49;8;8;36;4;9;42;6
3440;24.05.2022 20:00;14;51;7;10;49;9;9;36;4;13;42;6
3441;24.05.2022 21:00;14;51;7;10;49;8;11;36;4;13;42;6
3442;24.05.2022 22:00;6;51;7;4;49;8;4;36;4;4;42;6
3443;24.05.2022 23:00;6;51;7;4;49;8;4;36;4;4;42;6
3444;25.05.2022 00:00;6;49;5;4;48;8;4;35;5;4;43;6
3445;25.05.2022 01:00;6;49;5;4;48;8;4;35;5;4;43;6
3446;25.05.2022 02:00;6;49;5;4;48;8;4;35;5;4;43;6
3447;25.05.2022 03:00;6;49;5;4;48;8;4;35;5;4;43;6
3448;25.05.2022 04:00;6;49;5;4;48;8;4;35;5;4;43;6
3449;25.05.2022 05:00;18;49;5;13;48;9;10;35;5;15;43;7
3450;25.05.2022 06:00;18;49;5;13;48;10;11;35;5;15;43;6
3451;25.05.2022 07:00;15;49;5;14;48;11;11;35;5;19;43;8
3452;25.05.2022 08:00;19;49;6;15;48;11;11;35;5;19;43;6
3453;25.05.2022 09:00;19;49;5;15;48;11;11;35;5;19;43;6
3454;25.05.2022 10:00;19;49;5;15;48;11;11;35;5;19;43;6
3455;25.05.2022 11:00;19;49;5;15;48;11;14;35;5;19;43;6
3456;25.05.2022 12:00;17;49;5;15;48;11;14;35;5;19;43;6
3457;25.05.2022 13:00;24;49;6;22;48;12;19;35;5;28;43;7
3458;25.05.2022 14:00;22;49;6;21;48;10;19;35;4;27;43;6
3459;25.05.2022 15:00;9;49;6;12;48;10;13;35;4;16;43;6
3460;25.05.2022 16:00;8;49;6;7;48;10;9;35;4;9;43;6
3461;25.05.2022 17:00;8;49;6;7;48;10;9;35;4;9;43;6
3462;25.05.2022 18:00;8;49;6;7;48;10;9;35;4;9;43;6
3463;25.05.2022 19:00;8;49;6;7;48;10;9;35;4;9;43;6
3464;25.05.2022 20:00;12;49;7;11;48;10;8;35;4;14;43;7
3465;25.05.2022 21:00;12;49;7;11;48;9;9;35;4;14;43;7
3466;25.05.2022 22:00;4;49;7;4;48;9;3;35;4;5;43;7
3467;25.05.2022 23:00;4;49;7;4;48;9;3;35;4;5;43;7
3468;26.05.2022 00:00;4;43;8;4;37;10;3;38;6;5;34;8
3469;26.05.2022 01:00;4;43;8;4;37;10;3;38;6;5;34;8
3470;26.05.2022 02:00;4;43;8;4;37;10;3;38;6;5;34;8
3471;26.05.2022 03:00;4;43;8;4;37;10;3;38;6;5;34;8
3472;26.05.2022 04:00;4;43;8;4;37;10;3;38;6;5;34;8
3473;26.05.2022 05:00;14;43;8;13;37;12;11;38;7;12;34;10
3474;26.05.2022 06:00;14;43;8;13;37;10;11;38;7;12;34;9
3475;26.05.2022 07:00;10;43;7;9;37;10;8;38;4;8;34;9
3476;26.05.2022 08:00;10;43;7;9;37;9;8;38;4;8;34;7
3477;26.05.2022 09:00;10;43;6;9;37;9;8;38;4;8;34;7
3478;26.05.2022 10:00;10;43;6;9;37;9;8;38;4;8;34;7
3479;26.05.2022 11:00;10;43;6;9;37;9;9;38;4;8;34;7
3480;26.05.2022 12:00;10;43;6;9;37;9;9;38;4;8;34;7
3481;26.05.2022 13:00;15;43;9;17;37;9;15;38;4;17;34;7
3482;26.05.2022 14:00;15;43;8;17;37;8;15;38;4;17;34;6
3483;26.05.2022 15:00;5;43;8;8;37;8;7;38;4;10;34;6
3484;26.05.2022 16:00;5;43;8;8;37;8;7;38;4;9;34;6
3485;26.05.2022 17:00;5;43;8;8;37;8;7;38;4;9;34;6
3486;26.05.2022 18:00;5;43;8;8;37;8;7;38;4;9;34;6
3487;26.05.2022 19:00;5;43;8;8;37;8;7;38;4;9;34;6
3488;26.05.2022 20:00;8;43;10;12;37;8;8;38;4;14;34;7
3489;26.05.2022 21:00;8;43;9;12;37;8;9;38;4;14;34;6
3490;26.05.2022 22:00;3;43;9;4;37;8;3;38;4;5;34;6
3491;26.05.2022 23:00;3;43;9;4;37;8;3;38;4;5;34;6
3492;27.05.2022 00:00;3;53;7;4;54;8;3;37;4;5;46;4
3493;27.05.2022 01:00;3;53;7;4;54;8;3;37;4;5;46;4
3494;27.05.2022 02:00;3;53;7;4;54;8;3;37;4;5;46;4
3495;27.05.2022 03:00;3;53;7;4;54;8;3;37;4;5;46;4
3496;27.05.2022 04:00;3;53;7;4;54;8;3;37;4;5;46;4
3497;27.05.2022 05:00;13;53;8;12;54;10;7;37;5;17;46;5
3498;27.05.2022 06:00;13;53;8;13;54;8;9;37;4;17;46;3
3499;27.05.2022 07:00;14;53;9;13;54;8;11;37;4;16;46;4
3500;27.05.2022 08:00;17;53;10;14;54;8;11;37;4;16;46;4
3501;27.05.2022 09:00;17;53;10;14;54;8;11;37;4;16;46;4
3502;27.05.2022 10:00;17;53;10;14;54;8;11;37;4;16;46;4
3503;27.05.2022 11:00;17;53;10;14;54;8;12;37;4;16;46;4
3504;27.05.2022 12:00;14;53;10;14;54;8;11;37;4;16;46;4
3505;27.05.2022 13:00;21;53;11;23;54;8;18;37;4;25;46;5
3506;27.05.2022 14:00;19;53;8;22;54;8;18;37;4;25;46;5
3507;27.05.2022 15:00;9;53;8;13;54;8;13;37;4;13;46;5
3508;27.05.2022 16:00;7;53;8;9;54;8;8;37;4;9;46;5
3509;27.05.2022 17:00;7;53;8;9;54;8;8;37;4;9;46;5
3510;27.05.2022 18:00;7;53;8;9;54;8;8;37;4;9;46;5
3511;27.05.2022 19:00;7;53;8;9;54;8;7;37;4;9;46;5
3512;27.05.2022 20:00;11;53;10;14;54;8;7;37;5;13;46;6
3513;27.05.2022 21:00;11;53;8;14;54;8;8;37;5;13;46;5
3514;27.05.2022 22:00;4;53;8;5;54;8;2;37;5;5;46;5
3515;27.05.2022 23:00;4;53;8;5;54;8;2;37;5;4;46;5
3516;28.05.2022 00:00;4;47;9;5;36;7;2;40;5;4;36;7
3517;28.05.2022 01:00;4;47;9;5;36;7;2;40;5;4;36;7
3518;28.05.2022 02:00;4;47;9;5;36;7;2;40;5;4;36;7
3519;28.05.2022 03:00;4;47;9;5;36;7;2;40;5;4;36;7
3520;28.05.2022 04:00;4;47;9;5;36;7;2;40;5;4;36;7
3521;28.05.2022 05:00;13;47;11;15;36;9;7;40;5;11;36;7
3522;28.05.2022 06:00;13;47;10;15;36;7;7;40;4;11;36;6
3523;28.05.2022 07:00;9;47;9;10;36;7;6;40;4;10;36;6
3524;28.05.2022 08:00;9;47;9;10;36;7;6;40;4;10;36;5
3525;28.05.2022 09:00;9;47;8;10;36;7;6;40;4;10;36;5
3526;28.05.2022 10:00;9;47;8;10;36;7;6;40;4;10;36;5
3527;28.05.2022 11:00;9;47;8;10;36;7;6;40;4;10;36;5
3528;28.05.2022 12:00;9;47;8;10;36;7;6;40;4;10;36;5
3529;28.05.2022 13:00;15;47;9;20;36;7;10;40;5;18;36;7
3530;28.05.2022 14:00;15;47;8;20;36;7;10;40;5;17;36;6
3531;28.05.2022 15:00;6;47;8;10;36;7;5;40;5;10;36;6
3532;28.05.2022 16:00;6;47;8;10;36;7;4;40;5;8;36;6
3533;28.05.2022 17:00;6;47;8;10;36;7;4;40;5;8;36;6
3534;28.05.2022 18:00;6;47;8;10;36;7;4;40;5;8;36;6
3535;28.05.2022 19:00;6;47;8;10;36;7;4;40;5;8;36;6
3536;28.05.2022 20:00;10;47;8;15;36;7;6;40;5;12;36;6
3537;28.05.2022 21:00;10;47;6;15;36;7;7;40;4;12;36;5
3538;28.05.2022 22:00;4;47;6;5;36;7;3;40;4;4;36;5
3539;28.05.2022 23:00;4;47;6;5;36;7;3;40;4;4;36;5
3540;29.05.2022 00:00;4;46;6;5;36;7;3;41;4;4;36;5
3541;29.05.2022 01:00;4;46;6;5;36;7;3;41;4;4;36;5
3542;29.05.2022 02:00;4;46;6;5;36;7;3;41;4;4;36;5
3543;29.05.2022 03:00;4;46;6;5;36;7;3;41;4;4;36;5
3544;29.05.2022 04:00;4;46;6;5;36;7;3;41;4;4;36;5
3545;29.05.2022 05:00;15;46;9;15;36;9;8;41;4;12;36;6
3546;29.05.2022 06:00;15;46;7;15;36;7;8;41;4;12;36;6
3547;29.05.2022 07:00;11;46;7;10;36;7;6;41;4;8;36;6
3548;29.05.2022 08:00;11;46;7;10;36;7;6;41;4;8;36;6
3549;29.05.2022 09:00;11;46;7;10;36;7;6;41;4;8;36;6
3550;29.05.2022 10:00;11;46;7;10;36;7;6;41;4;8;36;6
3551;29.05.2022 11:00;11;46;7;10;36;7;6;41;4;8;36;6
3552;29.05.2022 12:00;11;46;7;10;36;7;6;41;4;8;36;6
3553;29.05.2022 13:00;17;46;8;19;36;8;10;41;5;16;36;8
3554;29.05.2022 14:00;17;46;7;19;36;8;10;41;4;16;36;6
3555;29.05.2022 15:00;6;46;7;9;36;8;5;41;4;8;36;6
3556;29.05.2022 16:00;6;46;7;9;36;8;4;41;4;8;36;6
3557;29.05.2022 17:00;6;46;7;9;36;8;4;41;4;8;36;6
3558;29.05.2022 18:00;6;46;7;9;36;8;4;41;4;8;36;6
3559;29.05.2022 19:00;6;46;7;9;36;8;4;41;4;8;36;6
3560;29.05.2022 20:00;10;46;7;14;36;8;6;41;4;12;36;6
3561;29.05.2022 21:00;10;46;7;14;36;8;7;41;4;12;36;6
3562;29.05.2022 22:00;4;46;7;5;36;8;3;41;4;4;36;6
3563;29.05.2022 23:00;4;46;7;5;36;8;3;41;4;4;36;6
3564;30.05.2022 00:00;4;54;5;5;52;8;3;40;2;4;40;5
3565;30.05.2022 01:00;4;54;5;5;52;8;3;40;2;4;40;5
3566;30.05.2022 02:00;4;54;5;5;52;8;3;40;2;4;40;5
3567;30.05.2022 03:00;4;54;5;5;52;8;3;40;2;4;40;5
3568;30.05.2022 04:00;4;54;5;5;52;8;3;40;2;4;40;5
3569;30.05.2022 05:00;12;54;8;12;52;10;8;40;2;12;40;7
3570;30.05.2022 06:00;13;54;5;12;52;8;11;40;2;13;40;6
3571;30.05.2022 07:00;13;54;6;12;52;8;16;40;4;20;40;6
3572;30.05.2022 08:00;19;54;7;13;52;8;17;40;4;20;40;6
3573;30.05.2022 09:00;19;54;7;13;52;8;18;40;4;20;40;6
3574;30.05.2022 10:00;19;54;7;13;52;8;18;40;4;20;40;6
3575;30.05.2022 11:00;19;54;7;13;52;8;18;40;4;20;40;6
3576;30.05.2022 12:00;15;54;7;13;52;8;17;40;4;20;40;6
3577;30.05.2022 13:00;20;54;9;19;52;9;23;40;4;30;40;6
3578;30.05.2022 14:00;18;54;8;18;52;8;21;40;3;28;40;4
3579;30.05.2022 15:00;8;54;8;11;52;8;14;40;3;19;40;4
3580;30.05.2022 16:00;6;54;8;6;52;8;6;40;3;10;40;4
3581;30.05.2022 17:00;6;54;8;6;52;8;6;40;3;10;40;4
3582;30.05.2022 18:00;6;54;8;6;52;8;6;40;3;10;40;4
3583;30.05.2022 19:00;6;54;8;6;52;8;5;40;3;10;40;4
3584;30.05.2022 20:00;11;54;8;9;52;9;8;40;3;14;40;4
3585;30.05.2022 21:00;11;54;8;9;52;9;9;40;3;14;40;4
3586;30.05.2022 22:00;5;54;8;3;52;9;4;40;3;4;40;4
3587;30.05.2022 23:00;5;54;8;3;52;9;4;40;3;4;40;4
3588;31.05.2022 00:00;5;51;9;3;50;7;4;43;3;4;42;2
3589;31.05.2022 01:00;5;51;9;3;50;7;4;43;3;4;42;2
3590;31.05.2022 02:00;5;51;9;3;50;7;4;43;3;4;42;2
3591;31.05.2022 03:00;5;51;9;3;50;7;4;43;3;4;42;2
3592;31.05.2022 04:00;5;51;9;3;50;7;4;43;3;4;42;2
3593;31.05.2022 05:00;16;51;13;10;50;10;7;43;4;13;42;4
3594;31.05.2022 06:00;16;51;10;11;50;8;10;43;4;14;42;2
3595;31.05.2022 07:00;16;51;10;14;50;8;12;43;4;20;42;2
3596;31.05.2022 08:00;20;51;11;15;50;8;13;43;4;20;42;2
3597;31.05.2022 09:00;20;51;10;15;50;8;13;43;4;20;42;2
3598;31.05.2022 10:00;20;51;10;15;50;8;13;43;4;20;42;2
3599;31.05.2022 11:00;20;51;10;15;50;8;13;43;4;20;42;2
3600;31.05.2022 12:00;18;51;10;15;50;8;12;43;4;20;42;2
3601;31.05.2022 13:00;22;51;12;22;50;11;17;43;5;29;42;2
3602;31.05.2022 14:00;20;51;10;21;50;10;16;43;5;27;42;2
3603;31.05.2022 15:00;8;51;10;13;50;10;11;43;5;17;42;2
3604;31.05.2022 16:00;5;51;10;7;50;10;5;43;5;9;42;2
3605;31.05.2022 17:00;5;51;10;7;50;10;5;43;5;9;42;2
3606;31.05.2022 18:00;5;51;10;7;50;10;5;43;5;9;42;2
3607;31.05.2022 19:00;5;51;10;7;50;10;4;43;5;9;42;2
3608;31.05.2022 20:00;10;51;10;10;50;11;6;43;5;13;42;2
3609;31.05.2022 21:00;10;51;10;10;50;10;7;43;5;13;42;2
3610;31.05.2022 22:00;5;51;10;3;50;10;3;43;5;4;42;2
3611;31.05.2022 23:00;5;51;10;3;50;10;3;43;5;4;42;2
3612;01.06.2022 00:00;5;53;9;3;49;10;3;42;5;4;40;2
3613;01.06.2022 01:00;5;53;9;3;49;10;3;42;5;4;40;2
3614;01.06.2022 02:00;5;53;9;3;49;10;3;42;5;4;40;2
3615;01.06.2022 03:00;5;53;9;3;49;10;3;42;5;4;40;2
3616;01.06.2022 04:00;5;53;9;3;49;10;3;42;5;4;40;2
3617;01.06.2022 05:00;16;53;10;11;49;12;8;42;5;15;40;5
3618;01.06.2022 06:00;17;53;6;11;49;9;10;42;4;15;40;3
3619;01.06.2022 07:00;20;53;6;13;49;10;11;42;4;20;40;3
3620;01.06.2022 08:00;26;53;7;15;49;10;12;42;4;20;40;3
3621;01.06.2022 09:00;26;53;6;15;49;10;13;42;4;20;40;3
3622;01.06.2022 10:00;26;53;6;15;49;10;13;42;4;20;40;3
3623;01.06.2022 11:00;26;53;6;15;49;10;13;42;4;20;40;3
3624;01.06.2022 12:00;22;53;6;15;49;10;12;42;4;20;40;3
3625;01.06.2022 13:00;29;53;7;22;49;14;18;42;5;29;40;3
3626;01.06.2022 14:00;26;53;5;20;49;11;16;42;4;27;40;3
3627;01.06.2022 15:00;13;53;5;12;49;11;10;42;4;16;40;3
3628;01.06.2022 16:00;7;53;5;8;49;11;6;42;4;9;40;3
3629;01.06.2022 17:00;7;53;5;8;49;11;6;42;4;9;40;3
3630;01.06.2022 18:00;7;53;5;8;49;11;6;42;4;9;40;3
3631;01.06.2022 19:00;7;53;5;8;49;11;5;42;4;9;40;3
3632;01.06.2022 20:00;13;53;5;11;49;12;7;42;4;13;40;3
3633;01.06.2022 21:00;13;53;5;11;49;11;8;42;4;13;40;3
3634;01.06.2022 22:00;6;53;5;3;49;11;4;42;4;4;40;3
3635;01.06.2022 23:00;6;53;5;3;49;11;3;42;4;4;40;3
3636;02.06.2022 00:00;6;54;6;3;50;13;3;43;3;4;42;5
3637;02.06.2022 01:00;6;54;6;3;50;13;3;43;3;4;42;5
3638;02.06.2022 02:00;6;54;6;3;50;13;3;43;3;4;42;5
3639;02.06.2022 03:00;6;54;6;3;50;13;3;43;3;4;42;5
3640;02.06.2022 04:00;6;54;6;3;50;13;3;43;3;4;42;5
3641;02.06.2022 05:00;18;54;6;11;50;14;9;43;3;15;42;6
3642;02.06.2022 06:00;18;54;5;11;50;12;10;43;3;15;42;3
3643;02.06.2022 07:00;16;54;5;13;50;13;11;43;4;19;42;3
3644;02.06.2022 08:00;22;54;6;14;50;13;12;43;4;19;42;3
3645;02.06.2022 09:00;22;54;5;14;50;13;12;43;4;19;42;3
3646;02.06.2022 10:00;22;54;5;14;50;13;12;43;4;19;42;3
3647;02.06.2022 11:00;22;54;5;14;50;13;13;43;4;19;42;3
3648;02.06.2022 12:00;18;54;5;14;50;13;13;43;4;19;42;3
3649;02.06.2022 13:00;27;54;6;23;50;14;16;43;5;29;42;3
3650;02.06.2022 14:00;24;54;5;22;50;10;15;43;4;27;42;3
3651;02.06.2022 15:00;11;54;5;14;50;10;9;43;4;16;42;3
3652;02.06.2022 16:00;9;54;5;9;50;10;5;43;4;10;42;3
3653;02.06.2022 17:00;9;54;5;9;50;10;5;43;4;10;42;3
3654;02.06.2022 18:00;9;54;5;9;50;10;5;43;4;10;42;3
3655;02.06.2022 19:00;9;54;5;9;50;10;5;43;4;10;42;3
3656;02.06.2022 20:00;13;54;6;13;50;11;6;43;4;14;42;4
3657;02.06.2022 21:00;13;54;6;13;50;10;7;43;4;14;42;4
3658;02.06.2022 22:00;4;54;6;4;50;10;3;43;4;4;42;4
3659;02.06.2022 23:00;4;54;6;4;50;10;3;43;4;4;42;4
3660;03.06.2022 00:00;4;53;6;4;47;13;3;45;4;4;40;5
3661;03.06.2022 01:00;4;53;6;4;47;13;3;45;4;4;40;5
3662;03.06.2022 02:00;4;53;6;4;47;13;3;45;4;4;40;5
3663;03.06.2022 03:00;4;53;6;4;47;13;3;45;4;4;40;5
3664;03.06.2022 04:00;4;53;6;4;47;13;3;45;4;4;40;5
3665;03.06.2022 05:00;14;53;6;12;47;13;9;45;5;14;40;7
3666;03.06.2022 06:00;16;53;6;12;47;12;9;45;5;14;40;6
3667;03.06.2022 07:00;19;53;6;12;47;13;10;45;5;19;40;6
3668;03.06.2022 08:00;24;53;7;13;47;12;10;45;5;19;40;6
3669;03.06.2022 09:00;24;53;6;13;47;12;11;45;5;19;40;6
3670;03.06.2022 10:00;24;53;6;13;47;12;11;45;5;19;40;6
3671;03.06.2022 11:00;24;53;6;13;47;12;12;45;5;19;40;6
3672;03.06.2022 12:00;20;53;6;13;47;12;13;45;5;19;40;6
3673;03.06.2022 13:00;28;53;7;21;47;12;16;45;7;28;40;7
3674;03.06.2022 14:00;24;53;6;21;47;11;15;45;6;26;40;7
3675;03.06.2022 15:00;12;53;6;13;47;11;9;45;6;16;40;7
3676;03.06.2022 16:00;8;53;6;9;47;11;5;45;6;9;40;7
3677;03.06.2022 17:00;8;53;6;9;47;11;5;45;6;9;40;7
3678;03.06.2022 18:00;8;53;6;9;47;11;5;45;6;9;40;7
3679;03.06.2022 19:00;8;53;6;9;47;11;5;45;6;9;40;7
3680;03.06.2022 20:00;11;53;9;13;47;11;6;45;6;13;40;8
3681;03.06.2022 21:00;11;53;8;13;47;10;7;45;6;13;40;7
3682;03.06.2022 22:00;3;53;8;4;47;10;3;45;6;4;40;7
3683;03.06.2022 23:00;3;53;8;4;47;10;3;45;6;4;40;7
3684;04.06.2022 00:00;3;47;10;4;37;8;3;43;12;4;36;8
3685;04.06.2022 01:00;3;47;10;4;37;8;3;43;12;4;36;8
3686;04.06.2022 02:00;3;47;10;4;37;8;3;43;12;4;36;8
3687;04.06.2022 03:00;3;47;10;4;37;8;3;43;12;4;36;8
3688;04.06.2022 04:00;3;47;10;4;37;8;3;43;12;4;36;8
3689;04.06.2022 05:00;14;47;11;11;37;10;9;43;13;12;36;10
3690;04.06.2022 06:00;14;47;11;11;37;11;9;43;12;12;36;8
3691;04.06.2022 07:00;11;47;10;7;37;11;7;43;9;8;36;8
3692;04.06.2022 08:00;11;47;10;7;37;9;7;43;9;8;36;8
3693;04.06.2022 09:00;11;47;9;7;37;9;7;43;9;8;36;8
3694;04.06.2022 10:00;11;47;9;7;37;9;7;43;9;8;36;8
3695;04.06.2022 11:00;11;47;9;7;37;9;7;43;9;8;36;8
3696;04.06.2022 12:00;11;47;9;7;37;9;7;43;9;8;36;8
3697;04.06.2022 13:00;20;47;11;16;37;10;12;43;9;16;36;8
3698;04.06.2022 14:00;20;47;10;16;37;10;12;43;7;16;36;7
3699;04.06.2022 15:00;9;47;10;9;37;10;6;43;7;8;36;7
3700;04.06.2022 16:00;9;47;10;9;37;10;5;43;7;8;36;7
3701;04.06.2022 17:00;9;47;10;9;37;10;5;43;7;8;36;7
3702;04.06.2022 18:00;9;47;10;9;37;10;5;43;7;8;36;7
3703;04.06.2022 19:00;9;47;10;9;37;10;4;43;7;8;36;7
3704;04.06.2022 20:00;14;47;11;12;37;11;6;43;7;12;36;7
3705;04.06.2022 21:00;14;47;8;12;37;11;7;43;7;12;36;6
3706;04.06.2022 22:00;5;47;8;3;37;11;3;43;7;4;36;6
3707;04.06.2022 23:00;5;47;8;3;37;11;3;43;7;4;36;6
3708;05.06.2022 00:00;5;47;8;3;37;11;3;43;6;4;36;6
3709;05.06.2022 01:00;5;47;8;3;37;11;3;43;6;4;36;6
3710;05.06.2022 02:00;5;47;8;3;37;11;3;43;6;4;36;6
3711;05.06.2022 03:00;5;47;8;3;37;11;3;43;6;4;36;6
3712;05.06.2022 04:00;5;47;8;3;37;11;3;43;6;4;36;6
3713;05.06.2022 05:00;16;47;10;11;37;13;9;43;7;11;36;8
3714;05.06.2022 06:00;16;47;9;11;37;11;9;43;6;11;36;6
3715;05.06.2022 07:00;11;47;9;8;37;11;7;43;6;8;36;6
3716;05.06.2022 08:00;11;47;9;8;37;11;7;43;6;8;36;6
3717;05.06.2022 09:00;11;47;9;8;37;11;7;43;6;8;36;6
3718;05.06.2022 10:00;11;47;9;8;37;11;7;43;6;8;36;6
3719;05.06.2022 11:00;11;47;9;8;37;11;7;43;6;8;36;6
3720;05.06.2022 12:00;11;47;9;8;37;11;7;43;6;8;36;6
3721;05.06.2022 13:00;19;47;12;17;37;12;13;43;7;16;36;6
3722;05.06.2022 14:00;19;47;10;17;37;11;13;43;7;16;36;6
3723;05.06.2022 15:00;8;47;10;9;37;11;7;43;7;9;36;6
3724;05.06.2022 16:00;8;47;10;9;37;11;6;43;7;8;36;6
3725;05.06.2022 17:00;8;47;10;9;37;11;6;43;7;8;36;6
3726;05.06.2022 18:00;8;47;10;9;37;11;6;43;7;8;36;6
3727;05.06.2022 19:00;8;47;10;9;37;11;5;43;7;8;36;6
3728;05.06.2022 20:00;12;47;11;12;37;12;7;43;7;12;36;6
3729;05.06.2022 21:00;12;47;10;12;37;11;8;43;7;12;36;6
3730;05.06.2022 22:00;4;47;10;3;37;11;3;43;7;4;36;6
3731;05.06.2022 23:00;4;47;10;3;37;11;3;43;7;4;36;6
3732;06.06.2022 00:00;4;46;9;3;37;11;3;43;7;4;32;5
3733;06.06.2022 01:00;4;46;9;3;37;11;3;43;7;4;32;5
3734;06.06.2022 02:00;4;46;9;3;37;11;3;43;7;4;32;5
3735;06.06.2022 03:00;4;46;9;3;37;11;3;43;7;4;32;5
3736;06.06.2022 04:00;4;46;9;3;37;11;3;43;7;4;32;5
3737;06.06.2022 05:00;14;46;10;12;37;12;8;43;8;13;32;7
3738;06.06.2022 06:00;14;46;8;12;37;10;8;43;7;13;32;5
3739;06.06.2022 07:00;10;46;8;9;37;10;6;43;7;9;32;5
3740;06.06.2022 08:00;10;46;8;9;37;10;6;43;7;9;32;5
3741;06.06.2022 09:00;10;46;8;9;37;10;6;43;7;9;32;5
3742;06.06.2022 10:00;10;46;8;9;37;10;6;43;7;9;32;5
3743;06.06.2022 11:00;10;46;8;9;37;10;6;43;7;9;32;5
3744;06.06.2022 12:00;10;46;8;9;37;10;6;43;7;9;32;5
3745;06.06.2022 13:00;16;46;10;17;37;12;11;43;8;17;32;6
3746;06.06.2022 14:00;16;46;7;17;37;11;11;43;7;17;32;6
3747;06.06.2022 15:00;6;46;7;8;37;11;6;43;7;8;32;6
3748;06.06.2022 16:00;6;46;7;8;37;11;5;43;7;8;32;6
3749;06.06.2022 17:00;6;46;7;8;37;11;5;43;7;8;32;6
3750;06.06.2022 18:00;6;46;7;8;37;11;5;43;7;8;32;6
3751;06.06.2022 19:00;6;46;7;8;37;11;4;43;7;8;32;6
3752;06.06.2022 20:00;10;46;9;11;37;12;6;43;7;12;32;6
3753;06.06.2022 21:00;10;46;8;11;37;11;7;43;7;12;32;6
3754;06.06.2022 22:00;4;46;8;3;37;11;3;43;7;4;32;6
3755;06.06.2022 23:00;4;46;8;3;37;11;3;43;7;4;32;6
3756;07.06.2022 00:00;4;58;9;3;57;10;3;43;3;4;40;4
3757;07.06.2022 01:00;4;58;9;3;57;10;3;43;3;4;40;4
3758;07.06.2022 02:00;4;58;9;3;57;10;3;43;3;4;40;4
